TotalSteps,Calories,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,TotalActiveMinutes,TotalDistance,ActivityDayName,TotalMinutesAsleep,TotalTimeInBed,WeightKg,Heightm,BMI
2153,2053,1400,11,18,11,0.0,0.150000005960464,0.620000004768372,0.769999980926514,40,1.5399999916553502,Sunday,553,640,86.38366192627949,1.6368909021683755,32.2397852770856
2153,2053,1400,11,18,11,0.0,0.150000005960464,0.620000004768372,0.769999980926514,40,1.5399999916553502,Sunday,543,615,86.38366192627949,1.6368909021683755,32.2397852770856
2153,2053,1400,11,18,11,0.0,0.150000005960464,0.620000004768372,0.769999980926514,40,1.5399999916553502,Sunday,353,367,86.38366192627949,1.6368909021683755,32.2397852770856
2153,2053,1400,11,18,11,0.0,0.150000005960464,0.620000004768372,0.769999980926514,40,1.5399999916553502,Sunday,511,514,86.38366192627949,1.6368909021683755,32.2397852770856
2153,2053,1400,11,18,11,0.0,0.150000005960464,0.620000004768372,0.769999980926514,40,1.5399999916553502,Sunday,681,704,86.38366192627949,1.6368909021683755,32.2397852770856
2153,2053,1400,11,18,11,0.0,0.150000005960464,0.620000004768372,0.769999980926514,40,1.5399999916553502,Sunday,458,492,86.38366192627949,1.6368909021683755,32.2397852770856
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,430,449,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,555,591,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,442,459,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,310,526,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,467,501,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,552,595,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,480,506,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,553,640,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,543,615,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,353,367,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,511,514,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,681,704,79.6197447680713,1.745128761483949,26.143626398826157
5029,1705,720,199,0,0,0.0,3.3199999332428,0.0,0.0,199,3.3199999332428,Sunday,458,492,79.6197447680713,1.745128761483949,26.143626398826157
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,430,449,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,555,591,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,442,459,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,310,526,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,467,501,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,552,595,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,480,506,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,553,640,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,543,615,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,353,367,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,511,514,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,681,704,79.18244557977222,1.932881638315388,21.194266459299985
11085,2667,1021,419,0,0,0.0,7.42000007629395,0.0,0.0,419,7.42000007629395,Sunday,458,492,79.18244557977222,1.932881638315388,21.194266459299985
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,430,449,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,555,591,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,442,459,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,310,526,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,467,501,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,552,595,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,480,506,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,553,640,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,543,615,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,353,367,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,511,514,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,681,704,75.22930343914024,1.704852312562327,25.882934576417952
3520,2049,566,125,0,0,0.0,2.15000009536743,0.0,0.0,125,2.15000009536743,Sunday,458,492,75.22930343914024,1.704852312562327,25.882934576417952
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,430,449,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,555,591,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,442,459,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,310,526,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,467,501,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,552,595,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,480,506,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,553,640,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,543,615,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,353,367,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,511,514,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,681,704,100.9578788123032,1.8137496552568808,30.689197450815087
22988,3577,1096,182,33,129,0.0,3.25999999046326,1.54999995231628,13.1300001144409,344,17.94000005722044,Sunday,458,492,100.9578788123032,1.8137496552568808,30.689197450815087
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,430,449,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,555,591,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,442,459,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,310,526,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,467,501,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,552,595,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,480,506,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,553,640,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,543,615,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,353,367,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,511,514,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,681,704,58.69728476271662,1.6216225216249294,22.321248234471817
8905,1976,1313,82,4,41,0.0,1.3400000333786,0.189999997615814,5.59999990463257,127,7.129999935626984,Sunday,458,492,58.69728476271662,1.6216225216249294,22.321248234471817
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,430,449,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,555,591,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,442,459,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,310,526,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,467,501,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,552,595,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,480,506,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,553,640,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,543,615,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,353,367,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,511,514,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,681,704,84.82984698758082,1.879360558866952,24.017536922537552
3703,2741,734,135,0,0,0.0,2.94000005722046,0.0,0.0,135,2.94000005722046,Sunday,458,492,84.82984698758082,1.879360558866952,24.017536922537552
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,430,449,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,555,591,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,442,459,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,310,526,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,467,501,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,552,595,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,480,506,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,553,640,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,543,615,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,353,367,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,511,514,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,681,704,97.29213323494336,1.7322556440300385,32.42304177228388
8286,2889,1188,206,44,2,0.0,4.26999998092651,2.04999995231628,0.150000005960464,252,6.469999939203254,Sunday,458,492,97.29213323494336,1.7322556440300385,32.42304177228388
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,430,449,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,555,591,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,442,459,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,310,526,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,467,501,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,552,595,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,480,506,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,553,640,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,543,615,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,353,367,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,511,514,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,681,704,74.00393951063165,1.896874281128955,20.56732179938698
400,1799,1410,19,8,3,0.0,0.159999996423721,0.0500000007450581,0.0399999991059303,30,0.2499999962747094,Sunday,458,492,74.00393951063165,1.896874281128955,20.56732179938698
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,430,449,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,555,591,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,442,459,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,310,526,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,467,501,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,552,595,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,480,506,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,553,640,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,543,615,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,353,367,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,511,514,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,681,704,42.25811453132664,1.518605199389987,18.32400285961996
16674,3455,1148,227,1,64,0.0,4.69000005722046,0.0099999997764825,11.0100002288818,292,15.710000285878742,Sunday,458,492,42.25811453132664,1.518605199389987,18.32400285961996
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,277,323,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,506,531,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,433,471,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,262,467,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,488,506,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,328,345,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,370,380,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,433,468,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,421,461,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,400,415,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,446,447,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,388,402,119.65327960069362,1.832443883567935,35.633890347713674
15355,2013,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,303,9.800000011920933,Monday,388,402,119.65327960069362,1.832443883567935,35.633890347713674
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,277,323,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,506,531,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,433,471,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,262,467,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,488,506,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,328,345,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,370,380,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,433,468,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,421,461,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,400,415,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,446,447,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,388,402,71.71588323153861,1.735512770757216,23.810018008665505
6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0,202,4.19999980926514,Monday,388,402,71.71588323153861,1.735512770757216,23.810018008665505
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,277,323,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,506,531,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,433,471,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,262,467,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,488,506,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,328,345,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,370,380,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,433,468,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,421,461,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,400,415,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,446,447,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,388,402,44.47389790429047,1.4318028994210148,21.693954236936516
3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956,103,2.600000020116572,Monday,388,402,44.47389790429047,1.4318028994210148,21.693954236936516
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Monday,277,323,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Monday,506,531,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Monday,433,471,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Monday,262,467,58.59695295992614,1.6946274225169309,20.404528960297537
